2014-04-10 20:39:02.4405 3948 MES.Runtime 1  MES Runtime Starting
2014-04-16 15:03:27.8181 3564 MES.Runtime 1  License Server Connection lost!
2014-04-16 15:03:27.9221 3564 MES.Runtime 11  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-04-16 15:03:27.9221 3564 MES.Runtime 11  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-04-16 15:03:27.9221 3564 MES.Runtime 1  License Server Connection lost!
2014-04-16 15:03:41.1129 3564 MES.Runtime 11  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetPMAddress] Arguments: , , drrule
2014-04-16 15:03:41.1129 3564 MES.Runtime 11  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetDBAddress] Arguments: , , drrule
2014-04-16 15:03:41.2699 3564 MES.Runtime 1  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-04-16 15:03:41.2699 3564 MES.Runtime 1  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-04-16 15:03:41.3419 3564 MES.Runtime 1  License Server Connection lost!
2014-04-16 15:03:41.4019 3564 MES.Runtime 4  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-04-16 15:03:41.4019 3564 MES.Runtime 4  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-04-16 15:03:41.4019 3564 MES.Runtime 1  License Server Connection lost!
2014-04-16 15:03:43.7070 3564 MES.Runtime 13  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetPMAddress] Arguments: , , drrule
2014-04-16 15:03:43.7070 3564 MES.Runtime 13  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetDBAddress] Arguments: , , drrule
2014-04-16 15:03:43.8121 3564 MES.Runtime 1  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-04-16 15:03:43.8121 3564 MES.Runtime 1  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-04-16 15:03:43.8801 3564 MES.Runtime 1  License Server Connection lost!
2014-04-16 15:03:43.9421 3564 MES.Runtime 14  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-04-16 15:03:43.9421 3564 MES.Runtime 14  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-04-16 15:03:43.9511 3564 MES.Runtime 1  License Server Connection lost!
2014-04-16 15:03:47.2623 3564 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetPanacimServerType] Arguments: , 0
2014-04-16 15:03:47.2833 3564 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetLicenseData] Arguments: , 0
2014-04-16 15:03:47.2933 3564 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetUsedLicensesCount] Arguments: , 0
2014-04-16 15:03:48.7823 3564 MES.Runtime 15  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-04-16 15:03:48.7823 3564 MES.Runtime 15  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-04-16 15:03:48.8373 3564 MES.Runtime 1  License Server Connection lost!
2014-04-16 15:06:07.5903 3564 MES.Runtime 14  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetPMAddress] Arguments: , , drrule
2014-04-16 15:06:07.6813 3564 MES.Runtime 14  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetDBAddress] Arguments: , , drrule
2014-04-16 15:06:07.7523 3564 MES.Runtime 1  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-04-16 15:06:07.7533 3564 MES.Runtime 1  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-04-16 15:06:07.8233 3564 MES.Runtime 1  License Server Connection lost!
2014-04-16 15:06:07.9003 3564 MES.Runtime 4  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-04-16 15:06:07.9003 3564 MES.Runtime 4  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-04-16 15:06:07.9003 3564 MES.Runtime 1  License Server Connection lost!
2014-04-16 15:06:09.7224 3564 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetPanacimServerType] Arguments: , 0
2014-04-16 15:06:09.7224 3564 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetLicenseData] Arguments: , 0
2014-04-16 15:06:09.7594 3564 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetUsedLicensesCount] Arguments: , 0
2014-04-16 15:06:11.7535 3564 MES.Runtime 4  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-04-16 15:06:11.7535 3564 MES.Runtime 4  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-04-16 15:06:11.7535 3564 MES.Runtime 1  License Server Connection lost!
2014-04-16 15:06:39.1871 3564 MES.Runtime 4  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetPMAddress] Arguments: , , drrule
2014-04-16 15:06:39.1871 3564 MES.Runtime 4  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetDBAddress] Arguments: , , drrule
2014-04-16 15:06:39.2741 3564 MES.Runtime 1  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-04-16 15:06:39.2741 3564 MES.Runtime 1  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-04-16 15:06:39.3551 3564 MES.Runtime 1  License Server Connection lost!
2014-04-16 15:06:39.5271 3564 MES.Runtime 11  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-04-16 15:06:39.5271 3564 MES.Runtime 11  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-04-16 15:06:39.5321 3564 MES.Runtime 1  License Server Connection lost!
2014-04-16 15:06:42.8563 3564 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetPanacimServerType] Arguments: , 0
2014-04-16 15:06:42.8563 3564 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetLicenseData] Arguments: , 0
2014-04-16 15:06:42.9013 3564 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetUsedLicensesCount] Arguments: , 0
2014-04-16 15:06:46.5395 3564 MES.Runtime 11  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-04-16 15:06:46.5395 3564 MES.Runtime 11  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-04-16 15:06:46.5975 3564 MES.Runtime 1  License Server Connection lost!
2014-04-16 15:07:06.9597 3564 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetPanacimServerType] Arguments: , 0
2014-04-16 15:07:06.9597 3564 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetLicenseData] Arguments: , 0
2014-04-16 15:07:06.9737 3564 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetUsedLicensesCount] Arguments: , 0
2014-04-16 15:10:59.0750 3564 MES.Runtime 12  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetPMAddress] Arguments: , , drrule
2014-04-16 15:10:59.0850 3564 MES.Runtime 12  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetDBAddress] Arguments: , , drrule
2014-04-16 15:10:59.2410 3564 MES.Runtime 1  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-04-16 15:10:59.2410 3564 MES.Runtime 1  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-04-16 15:10:59.3160 3564 MES.Runtime 1  License Server Connection lost!
2014-04-16 15:10:59.3790 3564 MES.Runtime 9  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-04-16 15:10:59.3790 3564 MES.Runtime 9  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-04-16 15:10:59.3850 3564 MES.Runtime 1  License Server Connection lost!
2014-04-16 15:11:01.3771 3564 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetPanacimServerType] Arguments: , 0
2014-04-16 15:11:01.3781 3564 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetLicenseData] Arguments: , 0
2014-04-16 15:11:01.4051 3564 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetUsedLicensesCount] Arguments: , 0
2014-04-16 15:11:02.8322 3564 MES.Runtime 9  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-04-16 15:11:02.8322 3564 MES.Runtime 9  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-04-16 15:11:02.8792 3564 MES.Runtime 1  License Server Connection lost!
2014-04-16 15:11:08.9845 3564 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetPanacimServerType] Arguments: , 0
2014-04-16 15:11:08.9845 3564 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetLicenseData] Arguments: , 0
2014-04-16 15:11:09.0085 3564 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetUsedLicensesCount] Arguments: , 0
2014-04-16 15:11:10.4606 3564 MES.Runtime 8  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-04-16 15:11:10.4606 3564 MES.Runtime 8  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-04-16 15:11:10.5286 3564 MES.Runtime 1  License Server Connection lost!
2014-04-16 15:11:16.7420 3564 MES.Runtime 8  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetPMAddress] Arguments: , , drrule
2014-04-16 15:11:16.8400 3564 MES.Runtime 8  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetDBAddress] Arguments: , , drrule
2014-04-16 15:11:16.9120 3564 MES.Runtime 1  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-04-16 15:11:16.9170 3564 MES.Runtime 1  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-04-16 15:11:16.9850 3564 MES.Runtime 1  License Server Connection lost!
2014-04-16 15:11:17.1060 3564 MES.Runtime 9  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-04-16 15:11:17.1060 3564 MES.Runtime 9  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-04-16 15:11:17.1060 3564 MES.Runtime 1  License Server Connection lost!
2014-04-16 15:11:22.2483 3564 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetPanacimServerType] Arguments: , 0
2014-04-16 15:11:22.2533 3564 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetLicenseData] Arguments: , 0
2014-04-16 15:11:22.2683 3564 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetUsedLicensesCount] Arguments: , 0
2014-04-16 15:11:23.5914 3564 MES.Runtime 11  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-04-16 15:11:23.5924 3564 MES.Runtime 11  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-04-16 15:11:23.6504 3564 MES.Runtime 1  License Server Connection lost!
2014-04-16 15:11:25.4415 3564 MES.Runtime 11  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: SetLicense] Arguments: , 4336WYNABCC5D59C2KNWFNFBGK70GS1H002XRSB0GYT
2014-04-16 15:11:25.5355 3564 MES.Runtime 11  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetUsedLicensesCount] Arguments: , 0
2014-04-16 15:11:25.5965 3564 MES.Runtime 1  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-04-16 15:11:25.5965 3564 MES.Runtime 1  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-04-16 15:11:25.6185 3564 MES.Runtime 1  License Server Connection lost!
2014-04-16 15:11:29.3567 3564 MES.Runtime 1  Service Closed: type MES.Server.Common.Service.Contracts.IMESCommonServiceContract!
2014-04-16 15:11:29.3567 3564 MES.Runtime 1  Service Closed: type MES.Server.Common.Service.Contracts.IMESCommonServiceContract!
2014-04-16 15:11:29.3567 3564 MES.Runtime 1  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-04-16 15:20:15.9582 2808 MES.Runtime 1  Service Closed: type MES.Server.Common.Service.Contracts.IMESCommonServiceContract!
2014-04-16 15:20:15.9582 2808 MES.Runtime 1  Service Closed: type MES.Server.Common.Service.Contracts.IMESCommonServiceContract!
2014-04-16 15:20:15.9582 2808 MES.Runtime 1  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-07-07 11:58:37.1354 4612 MES.Runtime 1  MES Runtime Starting
2014-07-07 11:58:47.6140 4612 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\GeneralSettings.Plugin.Library.dll'
2014-07-07 11:58:47.6620 4612 MES.Runtime 1  Found Runtime plugin at 'Plugins\GeneralSettings.Plugin.Library.dll' with label General Settings
2014-07-07 11:58:47.7150 4612 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\SysConfig\Sys.Config.Plugin.dll'
2014-07-07 11:58:47.7150 4612 MES.Runtime 1  Found Runtime plugin at 'Plugins\SysConfig\Sys.Config.Plugin.dll' with label System Configuration
2014-07-07 11:58:47.7820 4612 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\Product.Setup.Plugin.dll'
2014-07-07 11:58:47.7820 4612 MES.Runtime 1  Found Runtime plugin at 'Plugins\Product.Setup.Plugin.dll' with label Product Setup
2014-07-07 11:58:47.8450 4612 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\ModuleConfig\Elink.Configuration.Plugin.dll'
2014-07-07 11:58:47.8450 4612 MES.Runtime 1  Found Runtime plugin at 'Plugins\ModuleConfig\Elink.Configuration.Plugin.dll' with label Module Configuration
2014-07-07 11:58:47.8470 4612 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\DBUtilityManager.Plugin.Library.dll'
2014-07-07 11:58:47.8470 4612 MES.Runtime 1  Found Runtime plugin at 'Plugins\DBUtilityManager.Plugin.Library.dll' with label Database Utilities
2014-07-07 11:58:47.8470 4612 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\UnifiedLogging.Plugin.Library.dll'
2014-07-07 11:58:47.8470 4612 MES.Runtime 1  Found Runtime plugin at 'Plugins\UnifiedLogging.Plugin.Library.dll' with label System Monitoring
2014-07-07 11:58:47.8470 4612 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\MES.Console.AppStatusPlugin.dll'
2014-07-07 11:58:47.8470 4612 MES.Runtime 1  Found Runtime plugin at 'Plugins\MES.Console.AppStatusPlugin.dll' with label Application Status
2014-07-07 11:58:47.8470 4612 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\NotificationsManager.Plugin.dll'
2014-07-07 11:58:47.8470 4612 MES.Runtime 1  Found Runtime plugin at 'Plugins\NotificationsManager.Plugin.dll' with label Email Settings
2014-07-07 11:58:47.8470 4612 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\ProductImport.Plugin.dll'
2014-07-07 11:58:47.8470 4612 MES.Runtime 1  Found Runtime plugin at 'Plugins\ProductImport.Plugin.dll' with label Product Import
2014-07-07 11:58:47.8470 4612 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\SecurityManager.Plugin.Library.dll'
2014-07-07 11:58:47.8470 4612 MES.Runtime 1  Found Runtime plugin at 'Plugins\SecurityManager.Plugin.Library.dll' with label Security Manager
2014-07-07 11:58:47.8740 4612 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\PublishManager\PublishManager.Plugin.dll'
2014-07-07 11:58:47.8740 4612 MES.Runtime 1  Found Runtime plugin at 'Plugins\PublishManager\PublishManager.Plugin.dll' with label Publish Manager
2014-07-07 11:58:58.9036 4612 MES.Runtime 9  MES.Runtime: Sending BRE Request [Adapter: SecurityManager.DR.Library, Rule: LoginUser] Arguments: , <User User_Name="admin" Password="9D4E1E23BD5B727046A9E3B4B7DB57BD8D6EE684" />, drrule
2014-07-07 11:58:58.9386 4612 MES.Runtime 9  GetServiceProxy: created channel at the following addreass: http://app-srv:19884/MESService/PanaCIM/CommonService/
2014-07-07 11:59:00.1737 4612 MES.Runtime 1  Looking for default service channel...Failure
2014-07-07 11:59:01.3838 4612 MES.Runtime 1  Looking for PostMaster service channel...Failure
2014-07-07 11:59:01.9048 4612 MES.Runtime 1  Looking for PostMasterEx service channel...Success
2014-07-07 11:59:01.9438 4612 MES.Runtime 1  Looking for UnifiedLogging service channel...Success
2014-07-07 11:59:02.5468 4612 MES.Runtime 1  Looking for LicServer service channel...Success
2014-07-07 11:59:02.6198 4612 MES.Runtime 1  Looking for EmailNotifications service channel...Failure
2014-07-07 11:59:02.8838 4612 MES.Runtime 1  Looking for DGSImport service channel...Success
2014-07-07 11:59:02.8928 4612 MES.Runtime 4  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetPMAddress] Arguments: , , drrule
2014-07-07 11:59:02.9268 4612 MES.Runtime 4  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetDBAddress] Arguments: , , drrule
2014-07-07 11:59:07.5091 4612 MES.Runtime 1  Successfully instantiated Runtime plugin at 'Plugins\GeneralSettings.Plugin.Library.dll' with label General Settings
2014-07-07 11:59:10.0532 4612 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: SecurityManager.DR.Library, Rule: GetUserRoles] Arguments: , <User User_Name="admin" />, drrule
2014-07-07 11:59:10.9623 4612 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: SecurityManager.DR.Library, Rule: GetRoleActivities] Arguments: , <Role Role_Name="superadmin" />, drrule
2014-07-07 11:59:12.4644 4612 MES.Runtime 1  Successfully instantiated Runtime plugin at 'Plugins\ModuleConfig\Elink.Configuration.Plugin.dll' with label Module Configuration
2014-07-07 11:59:15.2195 4612 MES.Runtime 1  Successfully instantiated Runtime plugin at 'Plugins\ProductImport.Plugin.dll' with label Product Import
2014-07-07 11:59:15.3816 4612 MES.Runtime 1  Successfully instantiated Runtime plugin at 'Plugins\SecurityManager.Plugin.Library.dll' with label Security Manager
2014-07-07 11:59:16.5546 4612 MES.Runtime 4  GetServiceProxy: created channel at the following addreass: http://app-srv:19884/MESService/PanaCIM/CommonService/
2014-07-07 11:59:16.5546 4612 MES.Runtime 11  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetPMAddress] Arguments: , , drrule
2014-07-07 11:59:17.1717 4612 MES.Runtime 11  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetDBAddress] Arguments: , , drrule
2014-07-07 11:59:17.3357 4612 MES.Runtime 4  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-07-07 11:59:21.1089 4612 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetPanacimServerType] Arguments: , 0
2014-07-07 11:59:21.1579 4612 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetLicenseData] Arguments: , 0
2014-07-07 11:59:22.4610 4612 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetUsedLicensesCount] Arguments: , 0
2014-07-07 12:23:02.0922 4612 MES.Runtime 9  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: SetLicense] Arguments: , 4336WYNABCC5D59C2KNWFNFBGK70GS1H002XRSB0GYT
2014-07-07 12:23:04.3873 4612 MES.Runtime 9  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetUsedLicensesCount] Arguments: , 0
2014-07-07 13:14:08.6296 4612 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetPanacimServerType] Arguments: , 0
2014-07-07 13:14:08.9376 4612 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetLicenseData] Arguments: , 0
2014-07-07 13:14:09.1706 4612 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetUsedLicensesCount] Arguments: , 0
2014-07-07 13:14:20.4302 4612 MES.Runtime 9  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: SetLicense] Arguments: , 4336WYNABCC5D59C2KNWFNFBGK70GS1H002XRSB0GYT
2014-07-07 13:14:28.4897 4612 MES.Runtime 9  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetUsedLicensesCount] Arguments: , 0
2014-07-07 14:21:16.2675 4192 MES.Runtime 1  MES Runtime Starting
2014-07-07 14:21:18.1997 4192 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\GeneralSettings.Plugin.Library.dll'
2014-07-07 14:21:18.2317 4192 MES.Runtime 1  Found Runtime plugin at 'Plugins\GeneralSettings.Plugin.Library.dll' with label General Settings
2014-07-07 14:21:18.2617 4192 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\SysConfig\Sys.Config.Plugin.dll'
2014-07-07 14:21:18.2617 4192 MES.Runtime 1  Found Runtime plugin at 'Plugins\SysConfig\Sys.Config.Plugin.dll' with label System Configuration
2014-07-07 14:21:18.2857 4192 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\Product.Setup.Plugin.dll'
2014-07-07 14:21:18.2857 4192 MES.Runtime 1  Found Runtime plugin at 'Plugins\Product.Setup.Plugin.dll' with label Product Setup
2014-07-07 14:21:18.3267 4192 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\ModuleConfig\Elink.Configuration.Plugin.dll'
2014-07-07 14:21:18.3267 4192 MES.Runtime 1  Found Runtime plugin at 'Plugins\ModuleConfig\Elink.Configuration.Plugin.dll' with label Module Configuration
2014-07-07 14:21:18.3267 4192 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\DBUtilityManager.Plugin.Library.dll'
2014-07-07 14:21:18.3267 4192 MES.Runtime 1  Found Runtime plugin at 'Plugins\DBUtilityManager.Plugin.Library.dll' with label Database Utilities
2014-07-07 14:21:18.3267 4192 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\UnifiedLogging.Plugin.Library.dll'
2014-07-07 14:21:18.3267 4192 MES.Runtime 1  Found Runtime plugin at 'Plugins\UnifiedLogging.Plugin.Library.dll' with label System Monitoring
2014-07-07 14:21:18.3457 4192 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\MES.Console.AppStatusPlugin.dll'
2014-07-07 14:21:18.3457 4192 MES.Runtime 1  Found Runtime plugin at 'Plugins\MES.Console.AppStatusPlugin.dll' with label Application Status
2014-07-07 14:21:18.3457 4192 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\NotificationsManager.Plugin.dll'
2014-07-07 14:21:18.3457 4192 MES.Runtime 1  Found Runtime plugin at 'Plugins\NotificationsManager.Plugin.dll' with label Email Settings
2014-07-07 14:21:18.3567 4192 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\ProductImport.Plugin.dll'
2014-07-07 14:21:18.3567 4192 MES.Runtime 1  Found Runtime plugin at 'Plugins\ProductImport.Plugin.dll' with label Product Import
2014-07-07 14:21:18.3567 4192 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\SecurityManager.Plugin.Library.dll'
2014-07-07 14:21:18.3567 4192 MES.Runtime 1  Found Runtime plugin at 'Plugins\SecurityManager.Plugin.Library.dll' with label Security Manager
2014-07-07 14:21:18.3997 4192 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\PublishManager\PublishManager.Plugin.dll'
2014-07-07 14:21:18.3997 4192 MES.Runtime 1  Found Runtime plugin at 'Plugins\PublishManager\PublishManager.Plugin.dll' with label Publish Manager
2014-07-07 14:21:28.0432 4192 MES.Runtime 1  Looking for default service channel...Failure
2014-07-07 14:21:28.2382 4192 MES.Runtime 1  Looking for PostMaster service channel...Success
2014-07-07 14:21:28.3552 4192 MES.Runtime 1  Looking for PostMasterEx service channel...Success
2014-07-07 14:21:28.3552 4192 MES.Runtime 1  Looking for UnifiedLogging service channel...Success
2014-07-07 14:21:28.8233 4192 MES.Runtime 1  Looking for LicServer service channel...Success
2014-07-07 14:21:28.8793 4192 MES.Runtime 1  Looking for EmailNotifications service channel...Failure
2014-07-07 14:21:29.1143 4192 MES.Runtime 1  Looking for DGSImport service channel...Success
2014-07-07 14:21:29.1143 4192 MES.Runtime 4  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetPMAddress] Arguments: , , drrule
2014-07-07 14:21:29.1743 4192 MES.Runtime 4  GetServiceProxy: created channel at the following addreass: http://app-srv:19884/MESService/PanaCIM/CommonService/
2014-07-07 14:21:29.5593 4192 MES.Runtime 4  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetDBAddress] Arguments: , , drrule
2014-07-07 15:56:45.9034 3688 MES.Runtime 1  MES Runtime Starting
2014-07-07 15:56:50.3656 3688 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\GeneralSettings.Plugin.Library.dll'
2014-07-07 15:56:50.3826 3688 MES.Runtime 1  Found Runtime plugin at 'Plugins\GeneralSettings.Plugin.Library.dll' with label General Settings
2014-07-07 15:56:50.4846 3688 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\SysConfig\Sys.Config.Plugin.dll'
2014-07-07 15:56:50.4846 3688 MES.Runtime 1  Found Runtime plugin at 'Plugins\SysConfig\Sys.Config.Plugin.dll' with label System Configuration
2014-07-07 15:56:50.5556 3688 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\Product.Setup.Plugin.dll'
2014-07-07 15:56:50.5556 3688 MES.Runtime 1  Found Runtime plugin at 'Plugins\Product.Setup.Plugin.dll' with label Product Setup
2014-07-07 15:56:50.6306 3688 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\ModuleConfig\Elink.Configuration.Plugin.dll'
2014-07-07 15:56:50.6306 3688 MES.Runtime 1  Found Runtime plugin at 'Plugins\ModuleConfig\Elink.Configuration.Plugin.dll' with label Module Configuration
2014-07-07 15:56:50.6306 3688 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\DBUtilityManager.Plugin.Library.dll'
